id,upacc,kingdom,phylum,class,order,family,genus,species
A0A542MCY4,A0A542MCY4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp. SJZ107
A0A542LUB0,A0A542LUB0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp. SJZ107
A0A542M1E2,A0A542M1E2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp. SJZ107
A0A542M1Q4,A0A542M1Q4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp. SJZ107
A0A087AEC5,A0A087AEC5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium choerinum
A0A5Q3L4K8,A0A5Q3L4K8,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,,,Planctomycetales bacterium 10988
A0A5Q3L5H9,A0A5Q3L5H9,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,,,Planctomycetales bacterium 10988
A0A5Q3L899,A0A5Q3L899,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,,,Planctomycetales bacterium 10988
D3DJD3,D3DJD3,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobacter,Hydrogenobacter thermophilus
D3DIE8,D3DIE8,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobacter,Hydrogenobacter thermophilus
D3DFM8,D3DFM8,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobacter,Hydrogenobacter thermophilus
Q9I036,Q9I036,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
A0A1B2R2Y4,A0A1B2R2Y4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
A0A1B2R5M3,A0A1B2R5M3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
A0A1B2R5H3,A0A1B2R5H3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
A0A437MN23,A0A437MN23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovarius,Rhodovarius sp. CCP-6
A0A437M245,A0A437M245,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovarius,Rhodovarius sp. CCP-6
A0A1C5IAB7,A0A1C5IAB7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinaurantiaca
A0A1C5H3Q5,A0A1C5H3Q5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinaurantiaca
A0A1C5JXF2,A0A1C5JXF2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinaurantiaca
A0A1C5GUG7,A0A1C5GUG7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinaurantiaca
A0A1H9FVJ8,A0A1H9FVJ8,Bacteria,,,,,,bacterium A52C2
A0A1H9IHS3,A0A1H9IHS3,Bacteria,,,,,,bacterium A52C2
A0A4R7F2E7,A0A4R7F2E7,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides indicus
A0A4R7EWF0,A0A4R7EWF0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides indicus
A0A0K1JVL4,A0A0K1JVL4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1
A0A0K1K0Z5,A0A0K1K0Z5,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1
A0A0K1JTU0,A0A0K1JTU0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1
A0A0K1K2M5,A0A0K1K2M5,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1
D0I8L1,D0I8L1,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia hollisae (Vibrio hollisae)
V6L046,V6L046,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,,Streptomycetaceae bacterium MP113-05
F4B138,F4B138,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia sp. (strain 4H-3-7-5) (Krokinobacter sp. (strain 4H-3-7-5))
A0JS72,A0JS72,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. (strain FB24)
A0AW19,A0AW19,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. (strain FB24)
A0K119,A0K119,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. (strain FB24)
A0JT17,A0JT17,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. (strain FB24)
A0A4P8R9G2,A0A4P8R9G2,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter sp. SGAir0037
A0A4V1FCH1,A0A4V1FCH1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter sp. SGAir0037
A0A4P8RM62,A0A4P8RM62,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter sp. SGAir0037
A0A1S2DBI7,A0A1S2DBI7,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,Salinicola sp. MIT1003
A0A1G5D9P2,A0A1G5D9P2,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp. Nl5
A0A1G5FFV5,A0A1G5FFV5,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp. Nl5
A0A1G5CSE6,A0A1G5CSE6,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp. Nl5
A0A1G5J2D2,A0A1G5J2D2,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp. Nl5
A0A6G7ZL37,A0A6G7ZL37,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sinipercae
C5C2E4,C5C2E4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae
A0A0M3T1I5,A0A0M3T1I5,Bacteria,Proteobacteria,Gammaproteobacteria,,,Candidatus Pseudothioglobus,Candidatus Pseudothioglobus singularis
A0A327YDB1,A0A327YDB1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus vitaminiphilus
A0A327YFA2,A0A327YFA2,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus vitaminiphilus
A0A0G3BBY9,A0A0G3BBY9,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BN60,A0A0G3BN60,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BW06,A0A0G3BW06,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BN44,A0A0G3BN44,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BMM8,A0A0G3BMM8,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BNA2,A0A0G3BNA2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BPG6,A0A0G3BPG6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BN30,A0A0G3BN30,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0G3BJI9,A0A0G3BJI9,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,[Polyangium] brachysporum
A0A0L1JPE8,A0A0L1JPE8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudaestuariivita,Pseudaestuariivita atlantica
A0A0L1JLE8,A0A0L1JLE8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudaestuariivita,Pseudaestuariivita atlantica
A0A0L1JPI7,A0A0L1JPI7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudaestuariivita,Pseudaestuariivita atlantica
A0A0W7WI79,A0A0W7WI79,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ponticoccus,Ponticoccus marisrubri
A0A1I0RWI0,A0A1I0RWI0,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga sp. YR573
A0A2T5B5D1,A0A2T5B5D1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Mycoplana,Mycoplana dimorpha
A0A2T5B8G7,A0A2T5B8G7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Mycoplana,Mycoplana dimorpha
A0A2T5AZE6,A0A2T5AZE6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Mycoplana,Mycoplana dimorpha
A0A2T5B187,A0A2T5B187,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Mycoplana,Mycoplana dimorpha
A0A150MDI8,A0A150MDI8,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Caldibacillus,Caldibacillus debilis
A0A150M4F6,A0A150M4F6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Caldibacillus,Caldibacillus debilis
A0A150L9G3,A0A150L9G3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Caldibacillus,Caldibacillus debilis
A0A1S1QXE7,A0A1S1QXE7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Frankiales,Frankiaceae,Frankia,Frankia sp. Cc1.17
A0A1S1Q6K3,A0A1S1Q6K3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Frankiales,Frankiaceae,Frankia,Frankia sp. Cc1.17
A0A1S1QMD7,A0A1S1QMD7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Frankiales,Frankiaceae,Frankia,Frankia sp. Cc1.17
A0A429WLI2,A0A429WLI2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. MHTC-1
A0A429WII2,A0A429WII2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. MHTC-1
A0A429WD50,A0A429WD50,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. MHTC-1
A0A564ZF26,A0A564ZF26,Bacteria,candidate division NC10,,,,Candidatus Methylomirabilis,Candidatus Methylomirabilis lanthanidiphila
A0A564ZJ00,A0A564ZJ00,Bacteria,candidate division NC10,,,,Candidatus Methylomirabilis,Candidatus Methylomirabilis lanthanidiphila
A0A329KUD5,A0A329KUD5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. YN15
A0A329KF88,A0A329KF88,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. YN15
A0A329L7X3,A0A329L7X3,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. YN15
A0A329KGN1,A0A329KGN1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. YN15
A0A329LI26,A0A329LI26,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. YN15
A0A329K7F1,A0A329K7F1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. YN15
A0A7Y0HFI2,A0A7Y0HFI2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae (purple nonsulfur bacteria),,Rhodospirillaceae bacterium KN72
A0A411YFF2,A0A411YFF2,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YEP0,A0A411YEP0,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YF75,A0A411YF75,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YGM2,A0A411YGM2,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YHV5,A0A411YHV5,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YIL0,A0A411YIL0,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YGE0,A0A411YGE0,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YF36,A0A411YF36,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YHQ0,A0A411YHQ0,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A411YAN8,A0A411YAN8,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae
A0A1A8ZET9,A0A1A8ZET9,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora narathiwatensis
A0A1A8ZPV2,A0A1A8ZPV2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora narathiwatensis
A0A1A8ZQE8,A0A1A8ZQE8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora narathiwatensis
H8H0E4,H8H0E4,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus gobiensis
H8H061,H8H061,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus gobiensis
A0A1V8RRB5,A0A1V8RRB5,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Pseudaminobacter,Pseudaminobacter manganicus
A0A1V8RQ41,A0A1V8RQ41,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Pseudaminobacter,Pseudaminobacter manganicus
A0A1V8RKK2,A0A1V8RKK2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Pseudaminobacter,Pseudaminobacter manganicus
A0A1V8RQ87,A0A1V8RQ87,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Pseudaminobacter,Pseudaminobacter manganicus
A0A438AI25,A0A438AI25,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mesobaculum,Mesobaculum littorinae
A0A438ADG4,A0A438ADG4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mesobaculum,Mesobaculum littorinae
A0A438AF77,A0A438AF77,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Mesobaculum,Mesobaculum littorinae
A0A3B0M9H5,A0A3B0M9H5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseibaca,Roseibaca ekhonensis
A0A1V1W194,A0A1V1W194,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. PD653
A0A370G8P3,A0A370G8P3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter liquefaciens (Acetobacter liquefaciens)
A0A4Q9DQY9,A0A4Q9DQY9,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A4Q9DHP5,A0A4Q9DHP5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A4V2J4H1,A0A4V2J4H1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A4Q9DIC0,A0A4Q9DIC0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A4Q9E0L5,A0A4Q9E0L5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A4Q9DX96,A0A4Q9DX96,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A4Q9DGR0,A0A4Q9DGR0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus thalictri
A0A516PZL1,A0A516PZL1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Propionibacteriales,Propionibacteriaceae,Microlunatus,Microlunatus sp. KUDC0627
A0A117S0H2,A0A117S0H2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A101V5J8,A0A101V5J8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A101V207,A0A101V207,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A124IEH6,A0A124IEH6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A124IC83,A0A124IC83,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A117RYA0,A0A117RYA0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A101UYS5,A0A101UYS5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces dysideae
A0A1G7GVK6,A0A1G7GVK6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus isoporae
A6NTZ4,A6NTZ4,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus
A6NZP6,A6NZP6,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus
A0A1Q4RTY4,A0A1Q4RTY4,Bacteria,Cyanobacteria,,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. HK-06
A0A1Q4RAK2,A0A1Q4RAK2,Bacteria,Cyanobacteria,,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. HK-06
A0A1Q4RQH0,A0A1Q4RQH0,Bacteria,Cyanobacteria,,Nostocales,Calotrichaceae,Calothrix,Calothrix sp. HK-06
A0A7J0C3A4,A0A7J0C3A4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvorobeus
A0A7J0CE19,A0A7J0CE19,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvorobeus
A0A7J0C325,A0A7J0C325,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvorobeus
A0A7J0C5C0,A0A7J0C5C0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvorobeus
A0A7J0C174,A0A7J0C174,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvorobeus
A0A7H5ET93,A0A7H5ET93,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella sp. W8
A0A7H5EVI0,A0A7H5EVI0,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella sp. W8
A0A7H5EUU7,A0A7H5EUU7,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella sp. W8
A0A7H5ESC0,A0A7H5ESC0,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella sp. W8
A0A7H5EZ44,A0A7H5EZ44,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella sp. W8
A0A7H5F3R9,A0A7H5F3R9,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella sp. W8
A0A2A9HFC8,A0A2A9HFC8,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A2A9HFL2,A0A2A9HFL2,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A2A9HDS4,A0A2A9HDS4,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A2A9HHU8,A0A2A9HHU8,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A2A9HGR3,A0A2A9HGR3,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A2A9HDD9,A0A2A9HDD9,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A2A9HA43,A0A2A9HA43,Bacteria,Chloroflexi,,,,,Chloroflexi bacterium (strain G233)
A0A0Q5H1E8,A0A0Q5H1E8,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. Leaf139
A0A0Q5HFN0,A0A0Q5HFN0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. Leaf139
A0A021VM53,A0A021VM53,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Actinotalea,Actinotalea ferrariae
A0A021VVW8,A0A021VVW8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Actinotalea,Actinotalea ferrariae
A0A021VPW1,A0A021VPW1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Actinotalea,Actinotalea ferrariae
A0A021VM23,A0A021VM23,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Actinotalea,Actinotalea ferrariae
A0A6G8QAU8,A0A6G8QAU8,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter sp. SCSIO 52909
A0A6G8QDA4,A0A6G8QDA4,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter sp. SCSIO 52909
A0A2B8AQN0,A0A2B8AQN0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Ru87
A0A2B8AXM0,A0A2B8AXM0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Ru87
A0A4S8QIZ0,A0A4S8QIZ0,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces buryatensis
A0A4S8QP58,A0A4S8QP58,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces buryatensis
A0A4S8QFP9,A0A4S8QFP9,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces buryatensis
A0A4S8QIK8,A0A4S8QIK8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces buryatensis
A0A4S8QEL2,A0A4S8QEL2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces buryatensis
A0A100W4V8,A0A100W4V8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium brisbanense
A0A100VWI4,A0A100VWI4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium brisbanense
A0A117I574,A0A117I574,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium brisbanense
A0A117I7I8,A0A117I7I8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium brisbanense
